id,supabase_user_id,user_id,badge_number,name,rank,station,district,designation,phone,email,status,image_url,dataset_provenance,source_import_job_id,source_file,source_row_ref
6b2a60ee-9265-5493-9c4d-7bba3c50ac64,,,TN-OFFICER-002527,Tamil Nadu Officer OFFICER-002527,Deputy Superintendent,DHARMAPURI Station,DHARMAPURI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002527
6ee177eb-d3ca-5441-9059-497b007f04e2,,,TN-OFFICER-002528,Tamil Nadu Officer OFFICER-002528,Superintendent,KARUR Station,KARUR,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002528
21ca329d-05f6-5b1f-9de9-7b926f367f29,,,TN-OFFICER-002529,Tamil Nadu Officer OFFICER-002529,Assistant Superintendent,KARUR Station,KARUR,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002529
54c1bc2a-5290-59eb-9317-e94f94df180e,,,TN-OFFICER-002530,Tamil Nadu Officer OFFICER-002530,Assistant Superintendent,KALLAKURICHI Station,KALLAKURICHI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002530
b0cebb74-b5d7-50b3-bb1d-e77bb6458251,,,TN-OFFICER-002531,Tamil Nadu Officer OFFICER-002531,Sub-Inspector,NAGAPATTINAM Station,NAGAPATTINAM,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002531
e8fdba3f-808e-56eb-ab2e-47e59c7d6bb8,,,TN-OFFICER-002532,Tamil Nadu Officer OFFICER-002532,Sub-Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002532
54381738-5e9f-599d-830b-c8b6938dd444,,,TN-OFFICER-002533,Tamil Nadu Officer OFFICER-002533,Sub-Inspector,RAMESWARAM Station,RAMESWARAM,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002533
375b775a-9f61-57b0-8e3c-b8c3a9f8e724,,,TN-OFFICER-002534,Tamil Nadu Officer OFFICER-002534,Constable,CUDDALORE Station,CUDDALORE,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002534
b108ddde-eccd-5186-9c65-d79ffbd23088,,,TN-OFFICER-002535,Tamil Nadu Officer OFFICER-002535,Superintendent,KANYAKUMARI Station,KANYAKUMARI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002535
0c29bbe6-13c2-5502-84d6-24c50316a611,,,TN-OFFICER-002536,Tamil Nadu Officer OFFICER-002536,Inspector,KANCHEEPURAM Station,KANCHEEPURAM,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002536
d9fe8d5b-710a-5754-a5b5-e2ddcef03907,,,TN-OFFICER-002537,Tamil Nadu Officer OFFICER-002537,Assistant Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002537
174498cf-95e8-5aee-a80b-a08136d14dc0,,,TN-OFFICER-002538,Tamil Nadu Officer OFFICER-002538,Constable,KRISHNAGIRI Station,KRISHNAGIRI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002538
c57a7842-7568-5e44-aacc-670e83698a6f,,,TN-OFFICER-002539,Tamil Nadu Officer OFFICER-002539,Deputy Superintendent,TIRUNELVELI Station,TIRUNELVELI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002539
d7d986df-81a1-58e1-b4a8-62f8c4b84f15,,,TN-OFFICER-002540,Tamil Nadu Officer OFFICER-002540,Inspector,CHENGALPATTU Station,CHENGALPATTU,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002540
a9d80a21-9bcf-5522-ac9e-3b62e1ea4380,,,TN-OFFICER-002541,Tamil Nadu Officer OFFICER-002541,Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002541
49d7a7f0-0abc-5c1f-b06c-d98191510446,,,TN-OFFICER-002542,Tamil Nadu Officer OFFICER-002542,Deputy Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002542
16359961-a062-5a81-a7d9-abf174ccf010,,,TN-OFFICER-002543,Tamil Nadu Officer OFFICER-002543,Constable,PUDUKOTTAI Station,PUDUKOTTAI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002543
88026a9a-cdd6-5538-a163-280ec224976a,,,TN-OFFICER-002544,Tamil Nadu Officer OFFICER-002544,Constable,PUDUKOTTAI Station,PUDUKOTTAI,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002544
f46b2a82-ecc9-5772-a990-13dc84f94bca,,,TN-OFFICER-002545,Tamil Nadu Officer OFFICER-002545,Deputy Superintendent,VILUPPURAM Station,VILUPPURAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002545
508cafc9-74d5-59ce-9b16-18ec20958128,,,TN-OFFICER-002546,Tamil Nadu Officer OFFICER-002546,Assistant Superintendent,PUDUKOTTAI Station,PUDUKOTTAI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002546
b887b80e-46dc-51eb-991b-1488a795693d,,,TN-OFFICER-002547,Tamil Nadu Officer OFFICER-002547,Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002547
7a1df58a-35ea-523b-8ad5-a6b486ff62b9,,,TN-OFFICER-002548,Tamil Nadu Officer OFFICER-002548,Constable,MADURAI Station,MADURAI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002548
d2235d89-ab03-5b4b-9218-9555f1d6986a,,,TN-OFFICER-002549,Tamil Nadu Officer OFFICER-002549,Assistant Superintendent,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002549
c019babe-a53d-5ad1-99b1-87867e31afbb,,,TN-OFFICER-002550,Tamil Nadu Officer OFFICER-002550,Inspector,NAMAKKAL Station,NAMAKKAL,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002550
85cd5294-e33d-5dc0-b349-bed91e8a3131,,,TN-OFFICER-002551,Tamil Nadu Officer OFFICER-002551,Assistant Superintendent,THIRUVALLUR Station,THIRUVALLUR,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002551
a1fde4b7-7b6d-52a8-ac71-058b0c27e4ea,,,TN-OFFICER-002552,Tamil Nadu Officer OFFICER-002552,Assistant Superintendent,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002552
50d84b85-d38e-58db-b963-7234f8d844b5,,,TN-OFFICER-002553,Tamil Nadu Officer OFFICER-002553,Superintendent,ARIYALUR Station,ARIYALUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002553
abf47055-2955-5f34-9cf7-556af207334a,,,TN-OFFICER-002554,Tamil Nadu Officer OFFICER-002554,Constable,THENI Station,THENI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002554
7bf03355-868b-506f-8083-3982b12d96a6,,,TN-OFFICER-002555,Tamil Nadu Officer OFFICER-002555,Constable,RANIPET Station,RANIPET,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002555
5b826153-8b0a-50d7-b2c9-a78792de0852,,,TN-OFFICER-002556,Tamil Nadu Officer OFFICER-002556,Constable,DHARMAPURI Station,DHARMAPURI,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002556
7afc32aa-c8c6-51d5-98f1-d98a596437f2,,,TN-OFFICER-002557,Tamil Nadu Officer OFFICER-002557,Sub-Inspector,KARUR Station,KARUR,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002557
b014d2ad-581d-5d76-8354-4fd82ef9f7f5,,,TN-OFFICER-002558,Tamil Nadu Officer OFFICER-002558,Sub-Inspector,THIRUVARUR Station,THIRUVARUR,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002558
b8953171-0ca4-5a8c-8690-4508ef7f6fc0,,,TN-OFFICER-002559,Tamil Nadu Officer OFFICER-002559,Constable,DINDIGUL Station,DINDIGUL,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002559
8fdd701f-fcb4-539a-9e22-28b0e6b02c35,,,TN-OFFICER-002560,Tamil Nadu Officer OFFICER-002560,Inspector,ARIYALUR Station,ARIYALUR,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002560
1207f1b1-62a4-5a6f-9bca-34a34e82ef74,,,TN-OFFICER-002561,Tamil Nadu Officer OFFICER-002561,Superintendent,CHENGALPATTU Station,CHENGALPATTU,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002561
09302278-c28a-5fbc-ac39-d843a85fd54e,,,TN-OFFICER-002562,Tamil Nadu Officer OFFICER-002562,Assistant Superintendent,KALLAKURICHI Station,KALLAKURICHI,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002562
be8c1475-c300-5133-b193-2d38acc61fb4,,,TN-OFFICER-002563,Tamil Nadu Officer OFFICER-002563,Superintendent,MADURAI Station,MADURAI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002563
66e8f46f-8040-5d15-997f-31e4be88b4d8,,,TN-OFFICER-002564,Tamil Nadu Officer OFFICER-002564,Constable,KANCHEEPURAM Station,KANCHEEPURAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002564
82175864-e415-5855-bd65-6ed09555c8fd,,,TN-OFFICER-002565,Tamil Nadu Officer OFFICER-002565,Assistant Superintendent,THENI Station,THENI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002565
3dae3cec-f715-5065-9cac-0eda84d3a2fc,,,TN-OFFICER-002566,Tamil Nadu Officer OFFICER-002566,Superintendent,PUDUKOTTAI Station,PUDUKOTTAI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002566
0626b21f-db1c-58bd-8a12-95fa2d6b84a2,,,TN-OFFICER-002567,Tamil Nadu Officer OFFICER-002567,Superintendent,TIRUPATHUR Station,TIRUPATHUR,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002567
c5f42763-9964-5287-a613-0ca18ea4e6a1,,,TN-OFFICER-002568,Tamil Nadu Officer OFFICER-002568,Inspector,THIRUVALLUR Station,THIRUVALLUR,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002568
8ba4f131-60fb-597e-933b-7d73b3511baf,,,TN-OFFICER-002569,Tamil Nadu Officer OFFICER-002569,Sub-Inspector,SALEM Station,SALEM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002569
093d8eab-a0bf-5566-be76-5a71639263fc,,,TN-OFFICER-002570,Tamil Nadu Officer OFFICER-002570,Superintendent,CHENNAI Station,CHENNAI,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002570
4d581489-f5b4-5d34-b84c-ba274f09f9b5,,,TN-OFFICER-002571,Tamil Nadu Officer OFFICER-002571,Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002571
4e50da21-4df5-5ebb-9464-fa3c2e7c5095,,,TN-OFFICER-002572,Tamil Nadu Officer OFFICER-002572,Inspector,CUDDALORE Station,CUDDALORE,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002572
c036e08d-0d4a-58ca-b79f-bc624e364f0c,,,TN-OFFICER-002573,Tamil Nadu Officer OFFICER-002573,Sub-Inspector,KANCHEEPURAM Station,KANCHEEPURAM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002573
4ad08fdf-4fc9-53af-994e-06bb2f07c5a1,,,TN-OFFICER-002574,Tamil Nadu Officer OFFICER-002574,Inspector,TIRUPPUR Station,TIRUPPUR,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002574
cd5af201-9704-59c2-b0dc-5d7c5d971623,,,TN-OFFICER-002575,Tamil Nadu Officer OFFICER-002575,Constable,THENI Station,THENI,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002575
f807e253-147c-5ae4-937d-0ee73f663b39,,,TN-OFFICER-002576,Tamil Nadu Officer OFFICER-002576,Assistant Superintendent,ARIYALUR Station,ARIYALUR,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002576
32b336af-0a71-5430-9a15-cbbe221e1c3b,,,TN-OFFICER-002577,Tamil Nadu Officer OFFICER-002577,Inspector,RAMESWARAM Station,RAMESWARAM,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002577
e878defc-8017-5c93-a249-ffea07f3f8b9,,,TN-OFFICER-002578,Tamil Nadu Officer OFFICER-002578,Deputy Superintendent,RAMANATHAPURAM Station,RAMANATHAPURAM,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002578
8c6e08e0-208c-55eb-90c5-9596f52a34d2,,,TN-OFFICER-002579,Tamil Nadu Officer OFFICER-002579,Constable,RANIPET Station,RANIPET,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002579
4abc9893-d2c8-54e9-b1fe-d58f01ca063c,,,TN-OFFICER-002580,Tamil Nadu Officer OFFICER-002580,Assistant Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002580
81a0d553-0daf-54fe-ab91-63657665d6da,,,TN-OFFICER-002581,Tamil Nadu Officer OFFICER-002581,Sub-Inspector,THENI Station,THENI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002581
7b206aeb-ee4e-5882-b21a-8feea6e15ae1,,,TN-OFFICER-002582,Tamil Nadu Officer OFFICER-002582,Inspector,RAMESWARAM Station,RAMESWARAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002582
acf87166-4f94-5bf2-8c12-fdcba86691d4,,,TN-OFFICER-002583,Tamil Nadu Officer OFFICER-002583,Inspector,DINDIGUL Station,DINDIGUL,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002583
75a9e883-b274-5e70-bb58-d6fda8f0fedf,,,TN-OFFICER-002584,Tamil Nadu Officer OFFICER-002584,Inspector,CHENNAI Station,CHENNAI,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002584
110535ab-ba2c-5dac-a908-a759ff1872e2,,,TN-OFFICER-002585,Tamil Nadu Officer OFFICER-002585,Superintendent,SALEM Station,SALEM,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002585
acff8805-9b10-579b-9c1b-042326f34e8f,,,TN-OFFICER-002586,Tamil Nadu Officer OFFICER-002586,Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002586
ae86f3f1-0f77-51a2-a4c8-e03c11d5b885,,,TN-OFFICER-002587,Tamil Nadu Officer OFFICER-002587,Constable,NAGAPATTINAM Station,NAGAPATTINAM,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002587
3d184dfe-6b5e-5d8c-a20c-0a435e8b5261,,,TN-OFFICER-002588,Tamil Nadu Officer OFFICER-002588,Deputy Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002588
727917f6-64a0-532e-ac87-a67e298859f6,,,TN-OFFICER-002589,Tamil Nadu Officer OFFICER-002589,Assistant Superintendent,MAYILADUTHURAI Station,MAYILADUTHURAI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002589
790d9850-9742-560a-b424-f87b4fd15bbd,,,TN-OFFICER-002590,Tamil Nadu Officer OFFICER-002590,Superintendent,NAGAPATTINAM Station,NAGAPATTINAM,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002590
8101eb40-0d44-5484-958d-f5e58436b8e7,,,TN-OFFICER-002591,Tamil Nadu Officer OFFICER-002591,Deputy Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002591
e0e8100b-0269-5f5e-b77a-8ae9df443286,,,TN-OFFICER-002592,Tamil Nadu Officer OFFICER-002592,Sub-Inspector,SALEM Station,SALEM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002592
dad60d8d-d0dd-59b2-9db8-b5eb3c9152b7,,,TN-OFFICER-002593,Tamil Nadu Officer OFFICER-002593,Deputy Superintendent,TIRUPPUR Station,TIRUPPUR,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002593
e64652ec-a64d-5785-980e-4cdac6da2696,,,TN-OFFICER-002594,Tamil Nadu Officer OFFICER-002594,Deputy Superintendent,ERODE Station,ERODE,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002594
163f8e95-e619-5345-88d2-6a90b93d8b61,,,TN-OFFICER-002595,Tamil Nadu Officer OFFICER-002595,Assistant Superintendent,CHENGALPATTU Station,CHENGALPATTU,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002595
3a7f11ae-b6ae-540d-931a-9d111597fecd,,,TN-OFFICER-002596,Tamil Nadu Officer OFFICER-002596,Inspector,DINDIGUL Station,DINDIGUL,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002596
db287f62-1278-51e3-8e0d-73a3657ec22d,,,TN-OFFICER-002597,Tamil Nadu Officer OFFICER-002597,Constable,RAMESWARAM Station,RAMESWARAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002597
4b67e5fb-a89e-5b4d-9450-8fef7dc49fb1,,,TN-OFFICER-002598,Tamil Nadu Officer OFFICER-002598,Deputy Superintendent,DINDIGUL Station,DINDIGUL,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002598
9d9aa375-001e-5009-aba2-87acaf643ec1,,,TN-OFFICER-002599,Tamil Nadu Officer OFFICER-002599,Constable,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002599
0b50a5c8-96ee-579e-be60-bfbf0b242249,,,TN-OFFICER-002600,Tamil Nadu Officer OFFICER-002600,Superintendent,RANIPET Station,RANIPET,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002600
1fe6d57a-a149-57e7-9ab7-7ab8548b45dc,,,TN-OFFICER-002601,Tamil Nadu Officer OFFICER-002601,Superintendent,RANIPET Station,RANIPET,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002601
2eea1a5f-a023-521f-a91e-1a5c530c83b6,,,TN-OFFICER-002602,Tamil Nadu Officer OFFICER-002602,Sub-Inspector,THIRUVARUR Station,THIRUVARUR,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002602
d4db2aee-f9b4-5932-b49b-d678930436dd,,,TN-OFFICER-002603,Tamil Nadu Officer OFFICER-002603,Assistant Superintendent,THIRUVARUR Station,THIRUVARUR,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002603
b743a94f-706e-5a9a-9515-4fad309d31d4,,,TN-OFFICER-002604,Tamil Nadu Officer OFFICER-002604,Inspector,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002604
b6a36ac0-6939-52a5-a279-d9ba51af9427,,,TN-OFFICER-002605,Tamil Nadu Officer OFFICER-002605,Assistant Superintendent,RANIPET Station,RANIPET,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002605
51c12fe2-bcff-51b4-8da3-225fe2b32029,,,TN-OFFICER-002606,Tamil Nadu Officer OFFICER-002606,Assistant Superintendent,KARUR Station,KARUR,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002606
13953b20-01f4-597b-a702-46b5e4813d3b,,,TN-OFFICER-002607,Tamil Nadu Officer OFFICER-002607,Deputy Superintendent,KALLAKURICHI Station,KALLAKURICHI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002607
c7b0d485-3e32-51d9-9bde-df88563b1d02,,,TN-OFFICER-002608,Tamil Nadu Officer OFFICER-002608,Constable,ERODE Station,ERODE,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002608
b89fe2f7-b54a-5add-8011-49ef70d9431c,,,TN-OFFICER-002609,Tamil Nadu Officer OFFICER-002609,Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002609
e7c2d738-2f99-5243-a0b6-d5b7ec0c9517,,,TN-OFFICER-002610,Tamil Nadu Officer OFFICER-002610,Superintendent,TIRUPATHUR Station,TIRUPATHUR,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002610
4ed44df7-d200-504e-af9e-29d4964a48a2,,,TN-OFFICER-002611,Tamil Nadu Officer OFFICER-002611,Assistant Superintendent,CHENNAI Station,CHENNAI,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002611
0f1b6bc6-21b1-59db-b3e6-55e7793dbe02,,,TN-OFFICER-002612,Tamil Nadu Officer OFFICER-002612,Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002612
adf8dfc6-6843-5106-881f-7279fea165a0,,,TN-OFFICER-002613,Tamil Nadu Officer OFFICER-002613,Superintendent,NAMAKKAL Station,NAMAKKAL,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002613
c7a8411f-4996-528b-be0a-643099899697,,,TN-OFFICER-002614,Tamil Nadu Officer OFFICER-002614,Deputy Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002614
4e03752f-3ec2-5ee4-aa57-927610d1daa5,,,TN-OFFICER-002615,Tamil Nadu Officer OFFICER-002615,Inspector,ARIYALUR Station,ARIYALUR,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002615
b08b9361-58c7-5e01-84ed-30c81bde4805,,,TN-OFFICER-002616,Tamil Nadu Officer OFFICER-002616,Deputy Superintendent,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002616
b0b9e6e2-0971-5db3-9ad0-7431a16c1126,,,TN-OFFICER-002617,Tamil Nadu Officer OFFICER-002617,Constable,RAMANATHAPURAM Station,RAMANATHAPURAM,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002617
341bf447-b0ee-5217-b940-7fc7c0d83c46,,,TN-OFFICER-002618,Tamil Nadu Officer OFFICER-002618,Sub-Inspector,THIRUVALLUR Station,THIRUVALLUR,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002618
ab9df4e5-233c-571a-b604-40d200b06ddd,,,TN-OFFICER-002619,Tamil Nadu Officer OFFICER-002619,Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002619
fba8602a-65c4-599e-89ba-be67275395c1,,,TN-OFFICER-002620,Tamil Nadu Officer OFFICER-002620,Superintendent,TIRUPATHUR Station,TIRUPATHUR,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002620
a019eb00-1a7f-59e3-8040-2332455739ff,,,TN-OFFICER-002621,Tamil Nadu Officer OFFICER-002621,Sub-Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-002621
